mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres,start_date
52991,https://myanimelist.net/anime/52991/Sousou_no_Frieren,https://www.youtube-nocookie.com/embed/ZEkwCGJ3o7M?enablejsapi=1&wmode=opaque&autoplay=1,Sousou no Frieren,葬送のフリーレン,TV,Manga,28.0,Finished Airing,"Sep 29, 2023 to Mar 22, 2024",24 min per ep,PG-13 - Teens 13 or older,9.29,1245561,77914,"Adventure, Drama, Fantasy",
57555,https://myanimelist.net/anime/57555/Chainsaw_Man_Movie__Reze-hen,https://www.youtube-nocookie.com/embed/pv8A7eubPQQ?enablejsapi=1&wmode=opaque&autoplay=1,Chainsaw Man Movie: Reze-hen,劇場版 チェンソーマン レゼ篇,Movie,Manga,1.0,Finished Airing,"Sep 19, 2025",1 hr 41 min,R - 17+ (violence & profanity),9.21,220799,4634,"Action, Fantasy",19.09.2025
5114,https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood,https://www.youtube-nocookie.com/embed/1ac3_YdSSy0?enablejsapi=1&wmode=opaque&autoplay=1,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,TV,Manga,64.0,Finished Airing,"Apr 5, 2009 to Jul 4, 2010",24 min per ep,R - 17+ (violence & profanity),9.1,3589093,237514,"Action, Adventure, Drama, Fantasy",
9253,https://myanimelist.net/anime/9253/Steins_Gate,https://www.youtube-nocookie.com/embed/27OZc-ku6is?enablejsapi=1&wmode=opaque&autoplay=1,Steins;Gate,STEINS;GATE,TV,Visual novel,24.0,Finished Airing,"Apr 6, 2011 to Sep 14, 2011",24 min per ep,PG-13 - Teens 13 or older,9.07,2745919,198725,"Drama, Sci-Fi, Suspense",
38524,https://myanimelist.net/anime/38524/Shingeki_no_Kyojin_Season_3_Part_2,https://www.youtube-nocookie.com/embed/hKHepjfj5Tw?enablejsapi=1&wmode=opaque&autoplay=1,Shingeki no Kyojin Season 3 Part 2,進撃の巨人 Season3 Part.2,TV,Manga,10.0,Finished Airing,"Apr 29, 2019 to Jul 1, 2019",23 min per ep,R - 17+ (violence & profanity),9.05,2508377,61989,"Action, Drama, Suspense",
28977,https://myanimelist.net/anime/28977/Gintama°,,Gintama°,銀魂°,TV,Manga,51.0,Finished Airing,"Apr 8, 2015 to Mar 30, 2016",24 min per ep,PG-13 - Teens 13 or older,9.05,678105,17326,"Action, Comedy, Sci-Fi",
39486,https://myanimelist.net/anime/39486/Gintama__The_Final,https://www.youtube-nocookie.com/embed/Zn1filVUyf8?enablejsapi=1&wmode=opaque&autoplay=1,Gintama: The Final,銀魂 THE FINAL,Movie,Manga,1.0,Finished Airing,"Jan 8, 2021",1 hr 44 min,PG-13 - Teens 13 or older,9.05,175971,4568,"Action, Comedy, Drama, Sci-Fi",08.01.2021
60022,https://myanimelist.net/anime/60022/One_Piece_Fan_Letter,https://www.youtube-nocookie.com/embed/MewJ5bEM-5U?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Fan Letter,ONE PIECE FAN LETTER,TV Special,Light novel,1.0,Finished Airing,"Oct 20, 2024",24 min,PG-13 - Teens 13 or older,9.03,131471,2379,"Action, Adventure, Fantasy",20.10.2024
11061,https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011,https://www.youtube-nocookie.com/embed/D9iTQRB4XRk?enablejsapi=1&wmode=opaque&autoplay=1,Hunter x Hunter (2011),HUNTER×HUNTER（ハンター×ハンター）,TV,Manga,148.0,Finished Airing,"Oct 2, 2011 to Sep 24, 2014",23 min per ep,PG-13 - Teens 13 or older,9.03,3093885,224681,"Action, Adventure, Fantasy",
9969,https://myanimelist.net/anime/9969/Gintama,,Gintama',銀魂',TV,Manga,51.0,Finished Airing,"Apr 4, 2011 to Mar 26, 2012",24 min per ep,PG-13 - Teens 13 or older,9.02,600091,8496,"Action, Comedy, Sci-Fi",
15417,https://myanimelist.net/anime/15417/Gintama__Enchousen,,Gintama': Enchousen,銀魂' 延長戦,TV,Manga,13.0,Finished Airing,"Oct 4, 2012 to Mar 28, 2013",24 min per ep,PG-13 - Teens 13 or older,9.02,351078,3142,"Action, Comedy, Sci-Fi",
820,https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu,https://www.youtube-nocookie.com/embed/Ou37P25tjJY?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Eiyuu Densetsu,銀河英雄伝説,OVA,Novel,110.0,Finished Airing,"Jan 8, 1988 to Mar 17, 1997",26 min per ep,R - 17+ (violence & profanity),9.02,352135,17391,"Drama, Sci-Fi",
41467,https://myanimelist.net/anime/41467/Bleach__Sennen_Kessen-hen,https://www.youtube-nocookie.com/embed/e8YBesRKq_U?enablejsapi=1&wmode=opaque&autoplay=1,Bleach: Sennen Kessen-hen,BLEACH 千年血戦篇,TV,Manga,13.0,Finished Airing,"Oct 11, 2022 to Dec 27, 2022",24 min per ep,R - 17+ (violence & profanity),8.99,665641,22676,"Action, Adventure, Supernatural",
34096,https://myanimelist.net/anime/34096/Gintama,https://www.youtube-nocookie.com/embed/LOdAAEJiebM?enablejsapi=1&wmode=opaque&autoplay=1,Gintama.,銀魂。,TV,Manga,12.0,Finished Airing,"Jan 9, 2017 to Mar 27, 2017",24 min per ep,PG-13 - Teens 13 or older,8.98,341103,2801,"Action, Comedy, Sci-Fi",
43608,https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,https://www.youtube-nocookie.com/embed/vFN5K-iAyV0?enablejsapi=1&wmode=opaque&autoplay=1,Kaguya-sama wa Kokurasetai: Ultra Romantic,かぐや様は告らせたい-ウルトラロマンティック-,TV,Manga,13.0,Finished Airing,"Apr 9, 2022 to Jun 25, 2022",23 min per ep,PG-13 - Teens 13 or older,8.97,1064950,32736,"Comedy, Romance",
61517,https://myanimelist.net/anime/61517/Kingdom_6th_Season,https://www.youtube-nocookie.com/embed/U3TdjxwaFik?enablejsapi=1&wmode=opaque&autoplay=1,Kingdom 6th Season,キングダム 第6シリーズ,TV,Manga,,Currently Airing,"Oct 5, 2025 to ?",24 min,R - 17+ (violence & profanity),8.94,21098,212,Action,
42938,https://myanimelist.net/anime/42938/Fruits_Basket__The_Final,https://www.youtube-nocookie.com/embed/Ip8Btv2t_6c?enablejsapi=1&wmode=opaque&autoplay=1,Fruits Basket: The Final,フルーツバスケット The Final,TV,Manga,13.0,Finished Airing,"Apr 6, 2021 to Jun 29, 2021",23 min per ep,PG-13 - Teens 13 or older,8.94,544167,21144,"Drama, Romance, Supernatural",
4181,https://myanimelist.net/anime/4181/Clannad__After_Story,https://www.youtube-nocookie.com/embed/WiTwXIAcm5Q?enablejsapi=1&wmode=opaque&autoplay=1,Clannad: After Story,CLANNAD〜AFTER STORY〜 クラナド アフターストーリー,TV,Visual novel,24.0,Finished Airing,"Oct 3, 2008 to Mar 27, 2009",24 min per ep,PG-13 - Teens 13 or older,8.93,1261903,72799,"Drama, Romance",
918,https://myanimelist.net/anime/918/Gintama,,Gintama,銀魂,TV,Manga,201.0,Finished Airing,"Apr 4, 2006 to Mar 25, 2010",24 min per ep,PG-13 - Teens 13 or older,8.93,1132453,61102,"Action, Comedy, Sci-Fi",
28851,https://myanimelist.net/anime/28851/Koe_no_Katachi,https://www.youtube-nocookie.com/embed/XBNWo25izJ8?enablejsapi=1&wmode=opaque&autoplay=1,Koe no Katachi,聲の形,Movie,Manga,1.0,Finished Airing,"Sep 17, 2016",2 hr 10 min,PG-13 - Teens 13 or older,8.93,2536512,93953,"Award Winning, Drama",17.09.2016
58514,https://myanimelist.net/anime/58514/Kusuriya_no_Hitorigoto_2nd_Season,https://www.youtube-nocookie.com/embed/3BYutu3Pf_0?enablejsapi=1&wmode=opaque&autoplay=1,Kusuriya no Hitorigoto 2nd Season,薬屋のひとりごと 第2期,TV,Light novel,24.0,Finished Airing,"Jan 10, 2025 to Jul 4, 2025",24 min per ep,PG-13 - Teens 13 or older,8.91,415753,6230,"Drama, Mystery",
2904,https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2,,Code Geass: Hangyaku no Lelouch R2,コードギアス 反逆のルルーシュ R2,TV,Original,25.0,Finished Airing,"Apr 6, 2008 to Sep 28, 2008",24 min per ep,R - 17+ (violence & profanity),8.91,1907105,79786,"Award Winning, Drama, Sci-Fi",
35180,https://myanimelist.net/anime/35180/3-gatsu_no_Lion_2nd_Season,https://www.youtube-nocookie.com/embed/OfSaJb5OOPA?enablejsapi=1&wmode=opaque&autoplay=1,3-gatsu no Lion 2nd Season,3月のライオン 第2シリーズ,TV,Manga,22.0,Finished Airing,"Oct 14, 2017 to Mar 31, 2018",25 min per ep,PG-13 - Teens 13 or older,8.9,430385,15347,Drama,
15335,https://myanimelist.net/anime/15335/Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare,https://www.youtube-nocookie.com/embed/UhJM5rVqaF8?enablejsapi=1&wmode=opaque&autoplay=1,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,劇場版 銀魂 完結篇 万事屋よ永遠なれ,Movie,Manga,1.0,Finished Airing,"Jul 6, 2013",1 hr 50 min,PG-13 - Teens 13 or older,8.9,257995,2148,"Action, Comedy, Sci-Fi",06.07.2013
19,https://myanimelist.net/anime/19/Monster,,Monster,モンスター,TV,Manga,74.0,Finished Airing,"Apr 7, 2004 to Sep 28, 2005",24 min per ep,R+ - Mild Nudity,8.89,1273398,59592,"Drama, Mystery, Suspense",
37491,https://myanimelist.net/anime/37491/Gintama_Shirogane_no_Tamashii-hen_-_Kouhan-sen,https://www.youtube-nocookie.com/embed/E2rzD37MCSg?enablejsapi=1&wmode=opaque&autoplay=1,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,銀魂. 銀ノ魂篇 後半戦,TV,Manga,14.0,Finished Airing,"Jul 9, 2018 to Oct 8, 2018",24 min per ep,PG-13 - Teens 13 or older,8.88,220407,1084,"Action, Comedy, Sci-Fi",
54492,https://myanimelist.net/anime/54492/Kusuriya_no_Hitorigoto,https://www.youtube-nocookie.com/embed/hkflaNu6yAQ?enablejsapi=1&wmode=opaque&autoplay=1,Kusuriya no Hitorigoto,薬屋のひとりごと,TV,Light novel,24.0,Finished Airing,"Oct 22, 2023 to Mar 24, 2024",22 min per ep,PG-13 - Teens 13 or older,8.86,740054,24185,"Drama, Mystery",
51535,https://myanimelist.net/anime/51535/Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,https://www.youtube-nocookie.com/embed/E7WytLM2KvY?enablejsapi=1&wmode=opaque&autoplay=1,Shingeki no Kyojin: The Final Season - Kanketsu-hen,進撃の巨人 The Final Season完結編,TV Special,Manga,2.0,Finished Airing,"Mar 4, 2023 to Nov 5, 2023",1 hr 12 min per ep,R - 17+ (violence & profanity),8.86,810837,16902,"Action, Drama, Suspense",
35247,https://myanimelist.net/anime/35247/Owarimonogatari_2nd_Season,https://www.youtube-nocookie.com/embed/7WdyIcDlK2o?enablejsapi=1&wmode=opaque&autoplay=1,Owarimonogatari 2nd Season,終物語,TV Special,Light novel,7.0,Finished Airing,"Aug 12, 2017 to Aug 13, 2017",22 min per ep,R - 17+ (violence & profanity),8.86,428484,8993,"Comedy, Mystery, Supernatural",
59571,https://myanimelist.net/anime/59571/Shingeki_no_Kyojin_Movie__Kanketsu-hen_-_The_Last_Attack,https://www.youtube-nocookie.com/embed/PuE1uRbpkTk?enablejsapi=1&wmode=opaque&autoplay=1,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,劇場版 進撃の巨人 完結編 THE LAST ATTACK,Movie,Manga,1.0,Finished Airing,"Nov 8, 2024",2 hr 24 min,R - 17+ (violence & profanity),8.84,65634,479,"Action, Drama, Suspense",08.11.2024
37987,https://myanimelist.net/anime/37987/Violet_Evergarden_Movie,https://www.youtube-nocookie.com/embed/NSIzsFOfd8M?enablejsapi=1&wmode=opaque&autoplay=1,Violet Evergarden Movie,劇場版 ヴァイオレット・エヴァーガーデン,Movie,Light novel,1.0,Finished Airing,"Sep 18, 2020",2 hr 20 min,PG-13 - Teens 13 or older,8.84,698999,9496,"Award Winning, Drama",18.09.2020
40682,https://myanimelist.net/anime/40682/Kingdom_3rd_Season,https://www.youtube-nocookie.com/embed/CasaH4vvYEw?enablejsapi=1&wmode=opaque&autoplay=1,Kingdom 3rd Season,キングダム 第3シリーズ,TV,Manga,26.0,Finished Airing,"Apr 6, 2020 to Oct 17, 2021",25 min per ep,R - 17+ (violence & profanity),8.83,125594,2547,Action,
32281,https://myanimelist.net/anime/32281/Kimi_no_Na_wa,https://www.youtube-nocookie.com/embed/3KR8_igDs1Y?enablejsapi=1&wmode=opaque&autoplay=1,Kimi no Na wa.,君の名は。,Movie,Original,1.0,Finished Airing,"Aug 26, 2016",1 hr 46 min,PG-13 - Teens 13 or older,8.83,2952776,94383,"Award Winning, Drama",26.08.2016
49387,https://myanimelist.net/anime/49387/Vinland_Saga_Season_2,https://www.youtube-nocookie.com/embed/jBetoIlnDIM?enablejsapi=1&wmode=opaque&autoplay=1,Vinland Saga Season 2,ヴィンランド・サガ SEASON2,TV,Manga,24.0,Finished Airing,"Jan 10, 2023 to Jun 20, 2023",25 min per ep,R - 17+ (violence & profanity),8.82,793303,19132,"Action, Adventure, Drama",
60489,https://myanimelist.net/anime/60489/Takopii_no_Genzai,https://www.youtube-nocookie.com/embed/SUhYB0W7gM0?enablejsapi=1&wmode=opaque&autoplay=1,Takopii no Genzai,タコピーの原罪,ONA,Manga,6.0,Finished Airing,"Jun 28, 2025 to Aug 2, 2025",23 min per ep,R - 17+ (violence & profanity),8.81,240091,5066,"Drama, Sci-Fi",
36838,https://myanimelist.net/anime/36838/Gintama_Shirogane_no_Tamashii-hen,https://www.youtube-nocookie.com/embed/vcb-D3FlaCg?enablejsapi=1&wmode=opaque&autoplay=1,Gintama. Shirogane no Tamashii-hen,銀魂. 銀ノ魂篇,TV,Manga,12.0,Finished Airing,"Jan 8, 2018 to Mar 26, 2018",24 min per ep,PG-13 - Teens 13 or older,8.81,232746,1218,"Action, Comedy, Sci-Fi",
60098,https://myanimelist.net/anime/60098/Boku_no_Hero_Academia__Final_Season,https://www.youtube-nocookie.com/embed/wQgQij8Ry4g?enablejsapi=1&wmode=opaque&autoplay=1,Boku no Hero Academia: Final Season,僕のヒーローアカデミア FINAL SEASON,TV,Manga,,Currently Airing,"Oct 4, 2025 to ?",23 min,PG-13 - Teens 13 or older,8.8,173111,805,Action,
37510,https://myanimelist.net/anime/37510/Mob_Psycho_100_II,https://www.youtube-nocookie.com/embed/Pr43Sayk37s?enablejsapi=1&wmode=opaque&autoplay=1,Mob Psycho 100 II,モブサイコ100 II,TV,Web manga,13.0,Finished Airing,"Jan 7, 2019 to Apr 1, 2019",24 min per ep,PG-13 - Teens 13 or older,8.78,1677935,33531,"Action, Comedy, Supernatural",
31758,https://myanimelist.net/anime/31758/Kizumonogatari_III__Reiketsu-hen,https://www.youtube-nocookie.com/embed/4nTLr6Uf9Ug?enablejsapi=1&wmode=opaque&autoplay=1,Kizumonogatari III: Reiketsu-hen,傷物語〈Ⅲ冷血篇〉,Movie,Light novel,1.0,Finished Airing,"Jan 6, 2017",1 hr 22 min,R - 17+ (violence & profanity),8.78,500682,8004,"Action, Mystery, Supernatural",06.01.2017
40028,https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season,https://www.youtube-nocookie.com/embed/SlNpRThS9t8?enablejsapi=1&wmode=opaque&autoplay=1,Shingeki no Kyojin: The Final Season,進撃の巨人 The Final Season,TV,Manga,16.0,Finished Airing,"Dec 7, 2020 to Mar 29, 2021",23 min per ep,R - 17+ (violence & profanity),8.78,2212732,53524,"Action, Drama, Suspense",
263,https://myanimelist.net/anime/263/Hajime_no_Ippo,,Hajime no Ippo,はじめの一歩 THE FIGHTING!,TV,Manga,75.0,Finished Airing,"Oct 4, 2000 to Mar 27, 2002",23 min per ep,PG-13 - Teens 13 or older,8.78,669423,24479,Sports,
32935,https://myanimelist.net/anime/32935/Haikyuu_Karasuno_Koukou_vs_Shiratorizawa_Gakuen_Koukou,https://www.youtube-nocookie.com/embed/kJfU5boNUIE?enablejsapi=1&wmode=opaque&autoplay=1,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,TV,Manga,10.0,Finished Airing,"Oct 8, 2016 to Dec 10, 2016",24 min per ep,PG-13 - Teens 13 or older,8.77,1298281,15893,Sports,
2921,https://myanimelist.net/anime/2921/Ashita_no_Joe_2,,Ashita no Joe 2,あしたのジョー２,TV,Manga,47.0,Finished Airing,"Oct 13, 1980 to Aug 31, 1981",24 min per ep,PG-13 - Teens 13 or older,8.77,64117,3183,"Drama, Sports",
37521,https://myanimelist.net/anime/37521/Vinland_Saga,https://www.youtube-nocookie.com/embed/f8JrZ7Q_p-8?enablejsapi=1&wmode=opaque&autoplay=1,Vinland Saga,ヴィンランド・サガ,TV,Manga,24.0,Finished Airing,"Jul 8, 2019 to Dec 30, 2019",24 min per ep,R - 17+ (violence & profanity),8.77,1738551,54721,"Action, Adventure, Drama",
199,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,https://www.youtube-nocookie.com/embed/ByXuk9QqQkk?enablejsapi=1&wmode=opaque&autoplay=1,Sen to Chihiro no Kamikakushi,千と千尋の神隠し,Movie,Original,1.0,Finished Airing,"Jul 20, 2001",2 hr 4 min,PG - Children,8.77,1984515,34629,"Adventure, Award Winning, Fantasy",20.07.2001
48583,https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2,https://www.youtube-nocookie.com/embed/EIVVnLlhzr0?enablejsapi=1&wmode=opaque&autoplay=1,Shingeki no Kyojin: The Final Season Part 2,進撃の巨人 The Final Season Part 2,TV,Manga,12.0,Finished Airing,"Jan 10, 2022 to Apr 4, 2022",23 min per ep,R - 17+ (violence & profanity),8.77,1490959,31774,"Action, Drama, Suspense",
17074,https://myanimelist.net/anime/17074/Monogatari_Series__Second_Season,https://www.youtube-nocookie.com/embed/YrAdRp69BBY?enablejsapi=1&wmode=opaque&autoplay=1,Monogatari Series: Second Season,〈物語〉シリーズ セカンドシーズン,TV,Light novel,26.0,Finished Airing,"Jul 7, 2013 to Dec 29, 2013",25 min per ep,R - 17+ (violence & profanity),8.76,707649,24131,"Comedy, Mystery, Romance, Supernatural",
1,https://myanimelist.net/anime/1/Cowboy_Bebop,https://www.youtube-nocookie.com/embed/gY5nDXOtv_o?enablejsapi=1&wmode=opaque&autoplay=1,Cowboy Bebop,カウボーイビバップ,TV,Original,26.0,Finished Airing,"Apr 3, 1998 to Apr 24, 1999",24 min per ep,R - 17+ (violence & profanity),8.75,2007251,87881,"Action, Award Winning, Sci-Fi",
47917,https://myanimelist.net/anime/47917/Bocchi_the_Rock,https://www.youtube-nocookie.com/embed/1-o7fmQqSNg?enablejsapi=1&wmode=opaque&autoplay=1,Bocchi the Rock!,ぼっち・ざ・ろっく！,TV,4-koma manga,12.0,Finished Airing,"Oct 9, 2022 to Dec 25, 2022",23 min per ep,PG-13 - Teens 13 or older,8.74,738000,34775,Comedy,
53447,https://myanimelist.net/anime/53447/Tu_Bian_Yingxiong_X,https://www.youtube-nocookie.com/embed/4-e9BXNbDlc?enablejsapi=1&wmode=opaque&autoplay=1,Tu Bian Yingxiong X,凸变英雄X,ONA,Original,24.0,Finished Airing,"Apr 6, 2025 to Sep 14, 2025",25 min per ep,PG-13 - Teens 13 or older,8.73,197631,3895,Action,
52198,https://myanimelist.net/anime/52198/Kaguya-sama_wa_Kokurasetai__First_Kiss_wa_Owaranai,https://www.youtube-nocookie.com/embed/8Zy8-00-Pls?enablejsapi=1&wmode=opaque&autoplay=1,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,かぐや様は告らせたい -ファーストキッスは終わらない-,Movie,Manga,1.0,Finished Airing,"Dec 17, 2022",1 hr 36 min,PG-13 - Teens 13 or older,8.73,349496,2242,"Comedy, Drama, Romance",17.12.2022
50160,https://myanimelist.net/anime/50160/Kingdom_4th_Season,https://www.youtube-nocookie.com/embed/qv8eDYnEIQ4?enablejsapi=1&wmode=opaque&autoplay=1,Kingdom 4th Season,キングダム 第4シリーズ,TV,Manga,26.0,Finished Airing,"Apr 10, 2022 to Oct 2, 2022",24 min per ep,R - 17+ (violence & profanity),8.73,83271,1148,Action,
51009,https://myanimelist.net/anime/51009/Jujutsu_Kaisen_2nd_Season,https://www.youtube-nocookie.com/embed/PKHQuQF1S8k?enablejsapi=1&wmode=opaque&autoplay=1,Jujutsu Kaisen 2nd Season,呪術廻戦 懐玉・玉折／渋谷事変,TV,Manga,23.0,Finished Airing,"Jul 6, 2023 to Dec 28, 2023",23 min per ep,R - 17+ (violence & profanity),8.73,1271313,25001,"Action, Supernatural",
21,https://myanimelist.net/anime/21/One_Piece,https://www.youtube-nocookie.com/embed/-tviZNY6CSw?enablejsapi=1&wmode=opaque&autoplay=1,One Piece,ONE PIECE,TV,Manga,,Currently Airing,"Oct 20, 1999 to ?",24 min,PG-13 - Teens 13 or older,8.73,2593155,244529,"Action, Adventure, Fantasy",
59192,https://myanimelist.net/anime/59192/Kimetsu_no_Yaiba_Movie_1__Mugenjou-hen_-_Akaza_Sairai,https://www.youtube-nocookie.com/embed/wPFeBxt7VXI?enablejsapi=1&wmode=opaque&autoplay=1,Kimetsu no Yaiba Movie 1: Mugenjou-hen - Akaza Sairai,劇場版 鬼滅の刃 無限城編 第一章 猗窩座再来,Movie,Manga,1.0,Finished Airing,"Jul 18, 2025",2 hr 35 min,R - 17+ (violence & profanity),8.72,277793,2839,"Action, Supernatural",18.07.2025
55690,https://myanimelist.net/anime/55690/Boku_no_Kokoro_no_Yabai_Yatsu_2nd_Season,https://www.youtube-nocookie.com/embed/DAbLNzr4cC8?enablejsapi=1&wmode=opaque&autoplay=1,Boku no Kokoro no Yabai Yatsu 2nd Season,僕の心のヤバイやつ 第2期,TV,Manga,13.0,Finished Airing,"Jan 7, 2024 to Mar 31, 2024",23 min per ep,PG-13 - Teens 13 or older,8.72,284202,5893,"Comedy, Romance",
53223,https://myanimelist.net/anime/53223/Kingdom_5th_Season,https://www.youtube-nocookie.com/embed/jYztdVfUZX8?enablejsapi=1&wmode=opaque&autoplay=1,Kingdom 5th Season,キングダム 第5シリーズ,TV,Manga,13.0,Finished Airing,"Jan 14, 2024 to Mar 31, 2024",24 min per ep,R - 17+ (violence & profanity),8.72,55226,585,Action,
39894,https://myanimelist.net/anime/39894/Hibike_Euphonium_3,https://www.youtube-nocookie.com/embed/m6HBe_ewMbc?enablejsapi=1&wmode=opaque&autoplay=1,Hibike! Euphonium 3,響け！ユーフォニアム3,TV,Novel,13.0,Finished Airing,"Apr 7, 2024 to Jun 30, 2024",24 min per ep,PG-13 - Teens 13 or older,8.72,91853,1886,Drama,
24701,https://myanimelist.net/anime/24701/Mushishi_Zoku_Shou_2nd_Season,https://www.youtube-nocookie.com/embed/zuX3P6ynAgc?enablejsapi=1&wmode=opaque&autoplay=1,Mushishi Zoku Shou 2nd Season,蟲師 続章,TV,Manga,10.0,Finished Airing,"Oct 19, 2014 to Dec 21, 2014",23 min per ep,PG-13 - Teens 13 or older,8.72,287177,1568,"Adventure, Mystery, Slice of Life, Supernatural",
45649,https://myanimelist.net/anime/45649/The_First_Slam_Dunk,https://www.youtube-nocookie.com/embed/9o7-Cgetho4?enablejsapi=1&wmode=opaque&autoplay=1,The First Slam Dunk,THE FIRST SLAM DUNK,Movie,Manga,1.0,Finished Airing,"Dec 3, 2022",2 hr 4 min,PG-13 - Teens 13 or older,8.72,70861,1007,"Award Winning, Sports",03.12.2022
44074,https://myanimelist.net/anime/44074/Shiguang_Dailiren,https://www.youtube-nocookie.com/embed/EANXr1vDjN8?enablejsapi=1&wmode=opaque&autoplay=1,Shiguang Dailiren,時光代理人,ONA,Original,11.0,Finished Airing,"Apr 30, 2021 to Jul 9, 2021",23 min per ep,PG-13 - Teens 13 or older,8.72,456681,14277,"Drama, Mystery, Suspense",
48569,https://myanimelist.net/anime/48569/86_Part_2,https://www.youtube-nocookie.com/embed/Oo8ICn48l6E?enablejsapi=1&wmode=opaque&autoplay=1,86 Part 2,86―エイティシックス―,TV,Light novel,12.0,Finished Airing,"Oct 3, 2021 to Mar 19, 2022",23 min per ep,R - 17+ (violence & profanity),8.72,607381,17740,"Drama, Sci-Fi",
55255,https://myanimelist.net/anime/55255/Alien_Stage,,Alien Stage,ALIEN STAGE (에일리언스테이지),Music,Music,12.0,Finished Airing,"Sep 7, 2022 to Jun 27, 2025",3 min per ep,R - 17+ (violence & profanity),8.71,12192,673,"Drama, Sci-Fi, Suspense",
55016,https://myanimelist.net/anime/55016/Idol,,Idol,アイドル,Music,Original,1.0,Finished Airing,"Apr 12, 2023",3 min,PG-13 - Teens 13 or older,8.71,27376,338,,12.04.2023
1575,https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch,,Code Geass: Hangyaku no Lelouch,コードギアス 反逆のルルーシュ,TV,Original,25.0,Finished Airing,"Oct 6, 2006 to Jul 29, 2007",24 min per ep,R - 17+ (violence & profanity),8.71,2410402,114548,"Award Winning, Drama, Sci-Fi",
50172,https://myanimelist.net/anime/50172/Mob_Psycho_100_III,https://www.youtube-nocookie.com/embed/b1miJsAVYJA?enablejsapi=1&wmode=opaque&autoplay=1,Mob Psycho 100 III,モブサイコ100 III,TV,Web manga,12.0,Finished Airing,"Oct 6, 2022 to Dec 22, 2022",23 min per ep,PG-13 - Teens 13 or older,8.71,816391,12074,"Action, Comedy, Supernatural",
47778,https://myanimelist.net/anime/47778/Kimetsu_no_Yaiba__Yuukaku-hen,https://www.youtube-nocookie.com/embed/QwvWdnd2Ktg?enablejsapi=1&wmode=opaque&autoplay=1,Kimetsu no Yaiba: Yuukaku-hen,鬼滅の刃 遊郭編,TV,Manga,11.0,Finished Airing,"Dec 5, 2021 to Feb 13, 2022",26 min per ep,R - 17+ (violence & profanity),8.71,1667249,25120,"Action, Supernatural",
53998,https://myanimelist.net/anime/53998/Bleach__Sennen_Kessen-hen_-_Ketsubetsu-tan,https://www.youtube-nocookie.com/embed/m_i2PinZ_X4?enablejsapi=1&wmode=opaque&autoplay=1,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,BLEACH 千年血戦篇-訣別譚-,TV,Manga,13.0,Finished Airing,"Jul 8, 2023 to Sep 30, 2023",24 min per ep,R - 17+ (violence & profanity),8.7,382165,4928,"Action, Adventure, Supernatural",
52215,https://myanimelist.net/anime/52215/Chi_Chikyuu_no_Undou_ni_Tsuite,https://www.youtube-nocookie.com/embed/Aju1yusWVKo?enablejsapi=1&wmode=opaque&autoplay=1,Chi. Chikyuu no Undou ni Tsuite,チ。―地球の運動について―,TV,Manga,25.0,Finished Airing,"Oct 5, 2024 to Mar 15, 2025",25 min per ep,R - 17+ (violence & profanity),8.7,246033,5730,Drama,
33095,https://myanimelist.net/anime/33095/Shouwa_Genroku_Rakugo_Shinjuu__Sukeroku_Futatabi-hen,https://www.youtube-nocookie.com/embed/wxFCi-ybQ5k?enablejsapi=1&wmode=opaque&autoplay=1,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,昭和元禄落語心中～助六再び篇～,TV,Manga,12.0,Finished Airing,"Jan 7, 2017 to Mar 25, 2017",24 min per ep,PG-13 - Teens 13 or older,8.7,199051,3229,Drama,
